Date,LakeLevel(ft)
8/16/2008,4194.65
8/17/2008,4194.64
8/18/2008,4194.61
8/19/2008,4194.63
8/20/2008,4194.61
8/21/2008,4194.61
8/22/2008,4194.63
8/23/2008,4194.54
8/24/2008,4194.53
8/25/2008,4194.46
8/26/2008,4194.54
8/27/2008,4194.44
8/28/2008,4194.46
8/29/2008,4194.41
8/30/2008,4194.38
8/31/2008,4194.29
9/1/2008,4194.47
9/2/2008,4194.38
9/3/2008,4194.38
9/4/2008,4194.38
9/5/2008,4194.37
9/6/2008,4194.33
9/7/2008,4194.32
9/8/2008,4194.34
9/9/2008,4194.27
9/10/2008,4194.26
9/11/2008,4194.32
9/12/2008,4194.23
9/13/2008,4194.24
9/14/2008,4194.24
9/15/2008,4194.21
9/16/2008,4194.22
9/17/2008,4194.18
9/18/2008,4194.2
9/19/2008,4194.16
9/20/2008,4194.17
9/21/2008,4194.2
9/22/2008,4194.2
9/23/2008,4194.14
9/24/2008,4194.13
9/25/2008,4194.11
9/26/2008,4194.12
9/27/2008,4194.1
9/28/2008,4194.1
9/29/2008,4194.1
9/30/2008,4194.1
10/1/2008,4194.08
10/2/2008,4194.12
10/3/2008,4194.03
10/4/2008,4193.99
10/5/2008,4194.08
10/6/2008,4194.07
10/7/2008,4194.05
10/8/2008,4194.08
10/9/2008,4194.16
10/10/2008,4194.13
10/11/2008,4194.12
10/12/2008,4194.03
10/13/2008,4194
10/14/2008,4193.99
10/15/2008,4193.99
10/16/2008,4193.99
10/17/2008,4193.99
10/18/2008,4193.99
10/19/2008,4193.98
10/20/2008,4193.98
10/21/2008,4194.11
10/22/2008,4194
10/23/2008,4193.95
10/24/2008,4193.92
10/25/2008,4193.94
10/26/2008,4193.94
10/27/2008,4193.93
10/28/2008,4193.93
10/29/2008,4193.94
10/30/2008,4193.95
10/31/2008,4193.91
11/1/2008,4193.93
11/2/2008,4193.89
11/3/2008,4193.95
11/4/2008,4194.09
11/5/2008,4194.07
11/6/2008,4193.94
11/7/2008,4193.92
11/8/2008,4193.95
11/9/2008,4193.98
11/10/2008,4194
11/11/2008,4194.02
11/12/2008,4193.99
11/13/2008,4194.07
11/14/2008,4194.14
11/15/2008,4194.03
11/16/2008,4194.03
11/17/2008,4194.04
11/18/2008,4194.06
11/19/2008,4194.07
11/20/2008,4194.07
11/21/2008,4194.09
11/22/2008,4194.06
11/23/2008,4194.08
11/24/2008,4194.05
11/25/2008,4194.06
11/26/2008,4194.05
11/27/2008,4194.06
11/28/2008,4194.08
11/29/2008,4194.05
11/30/2008,4194.08
12/1/2008,4194.06
12/2/2008,4194.17
12/3/2008,4194.11
12/4/2008,4194.1
12/5/2008,4194.08
12/6/2008,4194.09
12/7/2008,4194.08
12/8/2008,4194.19
12/9/2008,4194.13
12/10/2008,4194.07
12/11/2008,4194.09
12/12/2008,4194.08
12/13/2008,4194.18
12/14/2008,4194.04
12/15/2008,4193.98
12/16/2008,4194.05
12/17/2008,4194.04
12/18/2008,4194.04
12/19/2008,4194
12/20/2008,4194.03
12/21/2008,4194.02
12/22/2008,4194.1
12/23/2008,4194.07
12/24/2008,4194
12/25/2008,4193.89
12/26/2008,4194.11
12/27/2008,4194.06
12/28/2008,4194.08
12/29/2008,4194.08
12/30/2008,4194.08
12/31/2008,4194.08
1/1/2009,4194.07
1/2/2009,4194.06
1/3/2009,4194.2
1/4/2009,4194.1
1/5/2009,4194.11
1/6/2009,4194.11
1/7/2009,4194.14
1/8/2009,4194.16
1/9/2009,4194.18
1/10/2009,4194.16
1/11/2009,4194.16
1/12/2009,4194.18
1/13/2009,4194.19
1/14/2009,4194.2
1/15/2009,4194.19
1/16/2009,4194.2
1/17/2009,4194.2
1/18/2009,4194.2
1/19/2009,4194.2
1/20/2009,4194.2
1/21/2009,4194.2
1/22/2009,4194.22
1/23/2009,4194.25
1/24/2009,4194.26
1/25/2009,4194.32
1/26/2009,4194.53
1/27/2009,4194.42
1/28/2009,4194.4
1/29/2009,4194.4
1/30/2009,4194.4
1/31/2009,4194.4
2/1/2009,4194.41
2/2/2009,4194.41
2/3/2009,4194.41
2/4/2009,4194.44
2/5/2009,4194.46
2/6/2009,4194.46
2/7/2009,4194.5
2/8/2009,4194.5
2/9/2009,4194.55
2/10/2009,4194.65
2/11/2009,4194.6
2/12/2009,4194.61
2/13/2009,4194.61
2/14/2009,4194.66
2/15/2009,4194.66
2/16/2009,4194.64
2/17/2009,4194.68
2/18/2009,4194.7
2/19/2009,4194.72
2/20/2009,4194.73
2/21/2009,4194.75
2/22/2009,4194.77
2/23/2009,4194.78
2/24/2009,4194.79
2/25/2009,4194.8
2/26/2009,4194.87
2/27/2009,4194.86
2/28/2009,4194.84
3/1/2009,4194.86
3/2/2009,4194.85
3/3/2009,4194.79
3/4/2009,4194.87
3/5/2009,4194.87
3/6/2009,4194.95
3/7/2009,4195.01
3/8/2009,4194.97
3/9/2009,4195.11
3/10/2009,4195.03
3/11/2009,4195.03
3/12/2009,4195.07
3/13/2009,4195.1
3/14/2009,4195.07
3/15/2009,4195.08
3/16/2009,4195.06
3/17/2009,4195.09
3/18/2009,4195.1
3/19/2009,4195.1
3/20/2009,4195.12
3/21/2009,4195.06
3/22/2009,4195.21
3/23/2009,4195.2
3/24/2009,4195.18
3/25/2009,4195.13
3/26/2009,4195.43
3/27/2009,4195.16
3/28/2009,4195.12
3/29/2009,4195.32
3/30/2009,4195.26
3/31/2009,4195.14
4/1/2009,4195.37
4/2/2009,4195.14
4/3/2009,4195.31
4/4/2009,4195.39
4/5/2009,4195.2
4/6/2009,4195.2
4/7/2009,4195.2
4/8/2009,4195.14
4/9/2009,4195.2
4/10/2009,4195.18
4/11/2009,4195.24
4/12/2009,4195.24
4/13/2009,4195.21
4/14/2009,4195.26
4/15/2009,4195.17
4/16/2009,4195.35
4/17/2009,4195.39
4/18/2009,4195.4
4/19/2009,4195.4
4/20/2009,4195.41
4/21/2009,4195.4
4/22/2009,4195.42
4/23/2009,4195.44
4/24/2009,4195.59
4/25/2009,4195.56
4/26/2009,4195.6
4/27/2009,4195.5
4/28/2009,4195.56
4/29/2009,4195.54
4/30/2009,4195.58
5/1/2009,4195.61
5/2/2009,4195.61
5/3/2009,4195.65
5/4/2009,4195.64
5/5/2009,4195.63
5/6/2009,4195.69
5/7/2009,4195.77
5/8/2009,4195.81
5/9/2009,4195.77
5/10/2009,4195.74
5/11/2009,4195.71
5/12/2009,4195.81
5/13/2009,4195.82
5/14/2009,4195.75
5/15/2009,4195.76
5/16/2009,4195.74
5/17/2009,4195.75
5/18/2009,4195.74
5/19/2009,4195.74
5/20/2009,4195.78
5/21/2009,4195.8
5/22/2009,4195.75
5/23/2009,4195.72
5/24/2009,4195.68
5/25/2009,4195.74
5/26/2009,4195.75
5/27/2009,4195.74
5/28/2009,4195.74
5/29/2009,4195.72
5/30/2009,4195.71
5/31/2009,4195.74
6/1/2009,4195.74
6/2/2009,4195.77
6/3/2009,4195.74
6/4/2009,4195.74
6/5/2009,4195.84
6/6/2009,4195.76
6/7/2009,4195.8
6/8/2009,4195.74
6/9/2009,4195.75
6/10/2009,4195.74
6/11/2009,4195.8
6/12/2009,4195.81
6/13/2009,4195.82
6/14/2009,4195.78
6/15/2009,4195.86
6/16/2009,4195.87
6/17/2009,4195.94
6/18/2009,4195.91
6/19/2009,4195.89
6/20/2009,4195.99
6/21/2009,4195.98
6/22/2009,4196.02
6/23/2009,4196.03
6/24/2009,4196.01
6/25/2009,4196
6/26/2009,4195.84
6/27/2009,4196.02
6/28/2009,4196.03
6/29/2009,4196.04
6/30/2009,4196.03
7/1/2009,4196.06
7/2/2009,4196
7/3/2009,4196.06
7/4/2009,4196.1
7/5/2009,4196.04
7/6/2009,4196.07
7/7/2009,4196.05
7/8/2009,4196.09
7/9/2009,4196.04
7/10/2009,4195.99
7/11/2009,4195.95
7/12/2009,4195.91
7/13/2009,4195.97
7/14/2009,4195.92
7/15/2009,4195.85
7/16/2009,4195.81
7/17/2009,4195.81
7/18/2009,4195.81
7/19/2009,4195.81
7/20/2009,4195.77
7/21/2009,4195.75
7/22/2009,4195.72
7/23/2009,4195.7
7/24/2009,4195.7
7/25/2009,4195.62
7/26/2009,4195.62
7/27/2009,4195.65
7/28/2009,4195.62
7/29/2009,4195.59
7/30/2009,4195.54
7/31/2009,4195.48
8/1/2009,4195.46
8/2/2009,4195.43
8/3/2009,4195.41
8/4/2009,4195.39
8/5/2009,4195.33
8/6/2009,4195.28
8/7/2009,4195.3
8/8/2009,4195.32
8/9/2009,4195.21
8/10/2009,4195.19
8/11/2009,4195.17
8/12/2009,4195.17
8/13/2009,4195.11
8/14/2009,4195.18
8/15/2009,4195.19
8/16/2009,4195.06
8/17/2009,4195.06
8/18/2009,4195.04
8/19/2009,4195
8/20/2009,4195
8/21/2009,4195
8/22/2009,4194.98
8/23/2009,4194.93
8/24/2009,4194.98
8/25/2009,4194.95
8/26/2009,4194.95
8/27/2009,4194.93
8/28/2009,4194.92
8/29/2009,4194.93
8/30/2009,4194.93
8/31/2009,4194.92
9/1/2009,4194.88
9/2/2009,4194.89
9/3/2009,4194.86
9/4/2009,4194.85
9/5/2009,4194.84
9/6/2009,4194.78
9/7/2009,4194.83
9/8/2009,4194.84
9/9/2009,4194.75
9/10/2009,4194.74
9/11/2009,4194.73
9/12/2009,4194.7
9/13/2009,4194.59
9/14/2009,4194.62
9/15/2009,4194.66
9/16/2009,4194.65
9/17/2009,4194.64
9/18/2009,4194.64
9/19/2009,4194.65
9/20/2009,4194.69
9/21/2009,4194.76
9/22/2009,4194.56
9/23/2009,4194.55
9/24/2009,4194.53
9/25/2009,4194.54
9/26/2009,4194.51
9/27/2009,4194.51
9/28/2009,4194.5
9/29/2009,4194.36
9/30/2009,4194.91
10/1/2009,4194.48
10/2/2009,4194.43
10/3/2009,4194.39
10/4/2009,4194.37
10/5/2009,4194.42
10/6/2009,4194.4
10/7/2009,4194.38
10/8/2009,4194.39
10/9/2009,4194.4
10/10/2009,4194.39
10/11/2009,4194.37
10/12/2009,4194.33
10/13/2009,4194.17
10/14/2009,4194.28
10/15/2009,4194.33
10/16/2009,4194.34
10/17/2009,4194.33
10/18/2009,4194.36
10/19/2009,4194.4
10/20/2009,4194.45
10/21/2009,4194.44
10/22/2009,4194.4
10/23/2009,4194.39
10/24/2009,4194.43
10/25/2009,4194.45
10/26/2009,4194.36
10/27/2009,4194.52
10/28/2009,4194.79
10/29/2009,4194.49
10/30/2009,4194.33
10/31/2009,4194.35
11/1/2009,4194.35
11/2/2009,4194.36
11/3/2009,4194.35
11/4/2009,4194.35
11/5/2009,4194.35
11/6/2009,4194.36
11/7/2009,4194.37
11/8/2009,4194.38
11/9/2009,4194.36
11/10/2009,4194.37
11/11/2009,4194.36
11/12/2009,4194.37
11/13/2009,4194.39
11/14/2009,4194.45
11/15/2009,4194.36
11/16/2009,4194.32
11/17/2009,4194.36
11/18/2009,4194.36
11/19/2009,4194.36
11/20/2009,4194.33
11/21/2009,4194.45
11/22/2009,4194.44
11/23/2009,4194.38
11/24/2009,4194.36
11/25/2009,4194.38
11/26/2009,4194.38
11/27/2009,4194.38
11/28/2009,4194.45
11/29/2009,4194.43
11/30/2009,4194.4
12/1/2009,4194.4
12/2/2009,4194.42
12/3/2009,4194.41
12/4/2009,4194.34
12/5/2009,4194.41
12/6/2009,4194.35
12/7/2009,4194.33
12/8/2009,4194.46
12/9/2009,4194.32
12/10/2009,4194.32
12/11/2009,4194.31
12/12/2009,4194.33
12/13/2009,4194.37
12/14/2009,4194.39
12/15/2009,4194.39
12/16/2009,4194.39
12/17/2009,4194.39
12/18/2009,4194.39
12/19/2009,4194.4
12/20/2009,4194.4
12/21/2009,4194.4
12/22/2009,4194.42
12/23/2009,4194.49
12/24/2009,4194.42
12/25/2009,4194.41
12/26/2009,4194.42
12/27/2009,4194.4
12/28/2009,4194.4
12/29/2009,4194.41
12/30/2009,4194.44
12/31/2009,4194.43
1/1/2010,4194.44
1/2/2010,4194.46
1/3/2010,4194.46
1/4/2010,4194.47
1/5/2010,4194.48
1/6/2010,4194.49
1/7/2010,4194.5
1/8/2010,4194.48
1/9/2010,4194.49
1/10/2010,4194.48
1/11/2010,4194.48
1/12/2010,4194.48
1/13/2010,4194.5
1/14/2010,4194.5
1/15/2010,4194.49
1/16/2010,4194.5
1/17/2010,4194.52
1/18/2010,4194.52
1/19/2010,4194.5
1/20/2010,4194.54
1/21/2010,4194.54
1/22/2010,4194.43
1/23/2010,4194.59
1/24/2010,4194.6
1/25/2010,4194.59
1/26/2010,4194.6
1/27/2010,4194.6
1/28/2010,4194.61
1/29/2010,4194.62
1/30/2010,4194.61
1/31/2010,4194.61
2/1/2010,4194.63
2/2/2010,4194.66
2/3/2010,4194.67
2/4/2010,4194.68
2/5/2010,4194.7
2/6/2010,4194.74
2/7/2010,4194.79
2/8/2010,4194.78
2/9/2010,4194.76
2/10/2010,4194.78
2/11/2010,4194.78
2/12/2010,4194.78
2/13/2010,4194.8
2/14/2010,4194.81
2/15/2010,4194.82
2/16/2010,4194.86
2/17/2010,4194.87
2/18/2010,4194.88
2/19/2010,4194.9
2/20/2010,4194.92
2/21/2010,4194.92
2/22/2010,4194.98
2/23/2010,4194.92
2/24/2010,4194.92
2/25/2010,4194.96
2/26/2010,4194.95
2/27/2010,4194.99
2/28/2010,4195.04
3/1/2010,4195.03
3/2/2010,4195.02
3/3/2010,4195.02
3/4/2010,4195.06
3/5/2010,4195.06
3/6/2010,4195.1
3/7/2010,4195.12
3/8/2010,4195.16
3/9/2010,4195.27
3/10/2010,4195.31
3/11/2010,4195.22
3/12/2010,4195.2
3/13/2010,4195.48
3/14/2010,4195.54
3/15/2010,4195.34
3/16/2010,4195.3
3/17/2010,4195.3
3/18/2010,4195.43
3/19/2010,4195.49
3/20/2010,4195.34
3/21/2010,4195.33
3/22/2010,4195.39
3/23/2010,4195.48
3/24/2010,4195.4
3/25/2010,4195.39
3/26/2010,4195.43
3/27/2010,4195.37
3/28/2010,4195.3
3/29/2010,4195.29
3/30/2010,4195.24
3/31/2010,4195.36
4/1/2010,4195.38
4/2/2010,4195.31
4/3/2010,4195.36
4/4/2010,4195.28
4/5/2010,4195.35
4/6/2010,4195.51
4/7/2010,4195.37
4/8/2010,4195.31
4/9/2010,4195.47
4/10/2010,4195.34
4/11/2010,4195.27
4/12/2010,4195.3
4/13/2010,4195.28
4/14/2010,4195.3
4/15/2010,4195.32
4/16/2010,4195.33
4/17/2010,4195.33
4/18/2010,4195.34
4/19/2010,4195.33
4/20/2010,4195.29
4/21/2010,4195.45
4/22/2010,4195.38
4/23/2010,4195.51
4/24/2010,4195.41
4/25/2010,4195.51
4/26/2010,4195.44
4/27/2010,4195.24
4/28/2010,4195.5
4/29/2010,4195.56
4/30/2010,4195.39
5/1/2010,4195.39
5/2/2010,4195.51
5/3/2010,4195.36
5/4/2010,4195.52
5/5/2010,4195.45
5/6/2010,4195.52
5/7/2010,4195.41
5/8/2010,4195.39
5/9/2010,4195.43
5/10/2010,4195.5
5/11/2010,4195.46
5/12/2010,4195.53
5/13/2010,4195.44
5/14/2010,4195.43
5/15/2010,4195.41
5/16/2010,4195.41
5/17/2010,4195.39
5/18/2010,4195.39
5/19/2010,4195.41
5/20/2010,4195.44
5/21/2010,4195.49
5/22/2010,4195.5
5/23/2010,4195.52
5/24/2010,4195.46
5/25/2010,4195.42
5/26/2010,4195.42
5/27/2010,4195.37
5/28/2010,4195.55
5/29/2010,4195.49
5/30/2010,4195.44
5/31/2010,4195.44
6/1/2010,4195.5
6/2/2010,4195.46
6/3/2010,4195.51
6/4/2010,4195.52
6/5/2010,4195.5
6/6/2010,4195.52
6/7/2010,4195.7
6/8/2010,4195.54
6/9/2010,4195.55
6/10/2010,4195.6
6/11/2010,4195.69
6/12/2010,4195.62
6/13/2010,4195.62
6/14/2010,4195.62
6/15/2010,4195.62
6/16/2010,4195.78
6/17/2010,4195.64
6/18/2010,4195.68
6/19/2010,4195.61
6/20/2010,4195.6
6/21/2010,4195.71
6/22/2010,4195.68
6/23/2010,4195.62
6/24/2010,4195.61
6/25/2010,4195.63
6/26/2010,4195.68
6/27/2010,4195.62
6/28/2010,4195.6
6/29/2010,4195.53
6/30/2010,4195.43
7/1/2010,4195.49
7/2/2010,4195.48
7/3/2010,4195.57
7/4/2010,4195.5
7/5/2010,4195.4
7/6/2010,4195.48
7/7/2010,4195.43
7/8/2010,4195.34
7/9/2010,4195.29
7/10/2010,4195.28
7/11/2010,4195.29
7/12/2010,4195.26
7/13/2010,4195.25
7/14/2010,4195.31
7/15/2010,4195.21
7/16/2010,4195.19
7/17/2010,4195.17
7/18/2010,4195.15
7/19/2010,4195.15
7/20/2010,4195.15
7/21/2010,4195.03
7/22/2010,4195.08
7/23/2010,4195.04
7/24/2010,4195.04
7/25/2010,4195
7/26/2010,4195.01
7/27/2010,4194.92
7/28/2010,4194.91
7/29/2010,4194.92
7/30/2010,4194.92
7/31/2010,4194.86
8/1/2010,4194.86
8/2/2010,4194.88
8/3/2010,4194.78
8/4/2010,4194.76
8/5/2010,4194.71
8/6/2010,4194.72
8/7/2010,4194.61
8/8/2010,4194.66
8/9/2010,4194.57
8/10/2010,4194.6
8/11/2010,4194.51
8/12/2010,4194.61
8/13/2010,4194.56
8/14/2010,4194.62
8/15/2010,4194.52
8/16/2010,4194.51
8/17/2010,4194.48
8/18/2010,4194.42
8/19/2010,4194.37
8/20/2010,4194.4
8/21/2010,4194.31
8/22/2010,4194.49
8/23/2010,4194.37
8/24/2010,4194.34
8/25/2010,4194.32
8/26/2010,4194.3
8/27/2010,4194.26
8/28/2010,4194.08
8/29/2010,4194.35
8/30/2010,4194.29
8/31/2010,4194.2
9/1/2010,4194.19
9/2/2010,4194.24
9/3/2010,4194.18
9/4/2010,4194.17
9/5/2010,4194.28
9/6/2010,4194.15
9/7/2010,4194.08
9/8/2010,4193.93
9/9/2010,4194.1
9/10/2010,4194.05
9/11/2010,4193.98
9/12/2010,4193.99
9/13/2010,4193.98
9/14/2010,4193.97
9/15/2010,4193.97
9/16/2010,4193.96
9/17/2010,4193.92
9/18/2010,4193.93
9/19/2010,4193.85
9/20/2010,4193.95
9/21/2010,4193.89
9/22/2010,4193.86
9/23/2010,4193.87
9/24/2010,4193.84
9/25/2010,4193.85
9/26/2010,4193.83
9/27/2010,4193.83
9/28/2010,4193.82
9/29/2010,4193.81
9/30/2010,4193.81
10/1/2010,4193.81
10/2/2010,4193.8
10/3/2010,4193.76
10/4/2010,4193.65
10/5/2010,4193.72
10/6/2010,4193.7
10/7/2010,4193.75
10/8/2010,4193.7
10/9/2010,4193.7
10/10/2010,4193.69
10/11/2010,4193.69
10/12/2010,4193.72
10/13/2010,4193.7
10/14/2010,4193.69
10/15/2010,4193.68
10/16/2010,4193.67
10/17/2010,4193.65
10/18/2010,4193.66
10/19/2010,4193.67
10/20/2010,4193.63
10/21/2010,4193.62
10/22/2010,4193.62
10/23/2010,4193.62
10/24/2010,4193.48
10/25/2010,4193.92
10/26/2010,4193.77
10/27/2010,4193.67
10/28/2010,4193.64
10/29/2010,4193.67
10/30/2010,4193.67
10/31/2010,4193.65
11/1/2010,4193.68
11/2/2010,4193.69
11/3/2010,4193.68
11/4/2010,4193.69
11/5/2010,4193.7
11/6/2010,4193.69
11/7/2010,4193.64
11/8/2010,4193.79
11/9/2010,4193.77
11/10/2010,4193.75
11/11/2010,4193.83
11/12/2010,4193.74
11/13/2010,4193.78
11/14/2010,4193.73
11/15/2010,4193.8
11/16/2010,4193.94
11/17/2010,4193.73
11/18/2010,4193.76
11/19/2010,4193.71
11/20/2010,4193.7
11/21/2010,4193.7
11/22/2010,4193.66
11/23/2010,4193.55
11/24/2010,4193.87
11/25/2010,4193.74
11/26/2010,4193.74
11/27/2010,4193.76
11/28/2010,4193.81
11/29/2010,4193.88
11/30/2010,4193.78
12/1/2010,4193.8
12/2/2010,4193.8
12/3/2010,4193.82
12/4/2010,4193.81
12/5/2010,4193.8
12/6/2010,4193.83
12/7/2010,4193.86
12/8/2010,4193.87
12/9/2010,4193.89
12/10/2010,4193.93
12/11/2010,4193.94
12/12/2010,4193.96
12/13/2010,4193.98
12/14/2010,4194.01
12/15/2010,4194.15
12/16/2010,4194.08
12/17/2010,4194.05
12/18/2010,4194.09
12/19/2010,4194.07
12/20/2010,4194.18
12/21/2010,4194.19
12/22/2010,4194.24
12/23/2010,4194.34
12/24/2010,4194.36
12/25/2010,4194.4
12/26/2010,4194.41
12/27/2010,4194.42
12/28/2010,4194.43
12/29/2010,4194.49
12/30/2010,4194.71
12/31/2010,4194.62
1/1/2011,4194.52
1/2/2011,4194.54
1/3/2011,4194.57
1/4/2011,4194.56
1/5/2011,4194.56
1/6/2011,4194.59
1/7/2011,4194.58
1/8/2011,4194.59
1/9/2011,4194.6
1/10/2011,4194.57
1/11/2011,4194.58
1/12/2011,4194.6
1/13/2011,4194.61
1/14/2011,4194.61
1/15/2011,4194.6
1/16/2011,4194.59
1/17/2011,4194.61
1/18/2011,4194.61
1/19/2011,4194.75
1/20/2011,4194.68
1/21/2011,4194.68
1/22/2011,4194.74
1/23/2011,4194.7
1/24/2011,4194.71
1/25/2011,4194.74
1/26/2011,4194.76
1/27/2011,4194.78
1/28/2011,4194.79
1/29/2011,4194.8
1/30/2011,4194.81
1/31/2011,4194.89
2/1/2011,4195.08
2/2/2011,4194.87
2/3/2011,4194.86
2/4/2011,4194.85
2/5/2011,4194.87
2/6/2011,4194.87
2/7/2011,4194.95
2/8/2011,4194.94
2/9/2011,4194.91
2/10/2011,4194.9
2/11/2011,4194.9
2/12/2011,4194.9
2/13/2011,4194.92
2/14/2011,4194.94
2/15/2011,4194.92
2/16/2011,4194.92
2/17/2011,4194.93
2/18/2011,4194.96
2/19/2011,4195
2/20/2011,4195.04
2/21/2011,4195.08
2/22/2011,4195.08
2/23/2011,4195.11
2/24/2011,4195.12
2/25/2011,4195.05
2/26/2011,4195.23
2/27/2011,4195.26
2/28/2011,4195.21
3/1/2011,4195.23
3/2/2011,4195.25
3/3/2011,4195.31
3/4/2011,4195.33
3/5/2011,4195.34
3/6/2011,4195.35
3/7/2011,4195.45
3/8/2011,4195.48
3/9/2011,4195.44
3/10/2011,4195.38
3/11/2011,4195.52
3/12/2011,4195.54
3/13/2011,4195.5
3/14/2011,4195.53
3/15/2011,4195.56
3/16/2011,4195.65
3/17/2011,4195.67
3/18/2011,4195.59
3/19/2011,4195.5
3/20/2011,4195.45
3/21/2011,4195.51
3/22/2011,4195.65
3/23/2011,4195.66
3/24/2011,4195.7
3/25/2011,4195.72
3/26/2011,4195.71
3/27/2011,4195.84
3/28/2011,4195.95
3/29/2011,4195.86
3/30/2011,4195.88
3/31/2011,4195.9
4/1/2011,4195.91
4/2/2011,4195.97
4/3/2011,4196.1
4/4/2011,4195.96
4/5/2011,4196.04
4/6/2011,4195.99
4/7/2011,4196.04
4/8/2011,4196.12
4/9/2011,4196.16
4/10/2011,4196.24
4/11/2011,4196.22
4/12/2011,4196.31
4/13/2011,4196.45
4/14/2011,4196.44
4/15/2011,4196.34
4/16/2011,4196.35
4/17/2011,4196.4
4/18/2011,4196.44
4/19/2011,4196.55
4/20/2011,4196.52
4/21/2011,4196.66
4/22/2011,4196.66
4/23/2011,4196.6
4/24/2011,4196.6
4/25/2011,4196.7
4/26/2011,4196.86
4/27/2011,4196.7
4/28/2011,4196.69
4/29/2011,4196.9
4/30/2011,4196.83
5/1/2011,4196.81
5/2/2011,4196.78
5/3/2011,4196.87
5/4/2011,4196.9
5/5/2011,4196.86
5/6/2011,4196.86
5/7/2011,4196.89
5/8/2011,4197.02
5/9/2011,4197.18
5/10/2011,4197.08
5/11/2011,4197.12
5/12/2011,4197.1
5/13/2011,4197.13
5/14/2011,4197.09
5/15/2011,4197.06
5/16/2011,4197.18
5/17/2011,4197.1
5/18/2011,4197.22
5/19/2011,4197.33
5/20/2011,4197.37
5/21/2011,4197.38
5/22/2011,4197.44
5/23/2011,4197.42
5/24/2011,4197.57
5/25/2011,4197.57
5/26/2011,4197.62
5/27/2011,4197.62
5/28/2011,4197.69
5/29/2011,4197.79
5/30/2011,4197.88
5/31/2011,4197.83
6/1/2011,4197.84
6/2/2011,4197.97
6/3/2011,4198.04
6/4/2011,4198.02
6/5/2011,4198.06
6/6/2011,4198.07
6/7/2011,4198.06
6/8/2011,4198.13
6/9/2011,4198.2
6/10/2011,4198.2
6/11/2011,4198.2
6/12/2011,4198.29
6/13/2011,4198.25
6/14/2011,4198.26
6/15/2011,4198.28
6/16/2011,4198.48
6/17/2011,4198.33
6/18/2011,4198.34
6/19/2011,4198.46
6/20/2011,4198.39
6/21/2011,4198.4
6/22/2011,4198.4
6/23/2011,4198.41
6/24/2011,4198.46
6/25/2011,4198.52
6/26/2011,4198.53
6/27/2011,4198.5
6/28/2011,4198.38
6/29/2011,4198.36
6/30/2011,4198.46
7/1/2011,4198.46
7/2/2011,4198.44
7/3/2011,4198.42
7/4/2011,4198.38
7/5/2011,4198.42
7/6/2011,4198.42
7/7/2011,4198.47
7/8/2011,4198.47
7/9/2011,4198.48
7/10/2011,4198.38
7/11/2011,4198.4
7/12/2011,4198.4
7/13/2011,4198.33
7/14/2011,4198.32
7/15/2011,4198.38
7/16/2011,4198.36
7/17/2011,4198.31
7/18/2011,4198.29
7/19/2011,4198.32
7/20/2011,4198.38
7/21/2011,4198.31
7/22/2011,4198.3
7/23/2011,4198.34
7/24/2011,4198.26
7/25/2011,4198.17
7/26/2011,4198.17
7/27/2011,4198.21
7/28/2011,4198.2
7/29/2011,4198.2
7/30/2011,4198.21
7/31/2011,4198.15
8/1/2011,4198.2
8/2/2011,4198.21
8/3/2011,4198.17
8/4/2011,4198.12
8/5/2011,4198.16
8/6/2011,4198.15
8/7/2011,4198.14
8/8/2011,4198.11
8/9/2011,4198.12
8/10/2011,4198.11
8/11/2011,4198.08
8/12/2011,4198.09
8/13/2011,4198.04
8/14/2011,4197.95
8/15/2011,4197.97
8/16/2011,4198.06
8/17/2011,4197.96
8/18/2011,4197.96
8/19/2011,4197.96
8/20/2011,4197.92
8/21/2011,4197.9
8/22/2011,4197.86
8/23/2011,4197.9
8/24/2011,4197.88
8/25/2011,4197.82
8/26/2011,4197.81
8/27/2011,4197.84
8/28/2011,4197.77
8/29/2011,4197.78
8/30/2011,4197.76
8/31/2011,4197.67
9/1/2011,4197.78
9/2/2011,4197.75
9/3/2011,4197.71
9/4/2011,4197.67
9/5/2011,4197.65
9/6/2011,4197.64
9/7/2011,4197.61
9/8/2011,4197.6
9/9/2011,4197.6
9/10/2011,4197.56
9/11/2011,4197.55
9/12/2011,4197.55
9/13/2011,4197.56
9/14/2011,4197.53
9/15/2011,4197.5
9/16/2011,4197.51
9/17/2011,4197.52
9/18/2011,4197.51
9/19/2011,4197.5
9/20/2011,4197.5
9/21/2011,4197.5
9/22/2011,4197.5
9/23/2011,4197.49
9/24/2011,4197.49
9/25/2011,4197.48
9/26/2011,4197.51
9/27/2011,4197.47
9/28/2011,4197.47
9/29/2011,4197.49
9/30/2011,4197.45
10/1/2011,4197.43
10/2/2011,4197.41
10/3/2011,4197.38
10/4/2011,4197.37
10/5/2011,4197.07
10/6/2011,4197.55
10/7/2011,4197.42
10/8/2011,4197.48
10/9/2011,4197.45
10/10/2011,4197.47
10/11/2011,4197.48
10/12/2011,4197.5
10/13/2011,4197.49
10/14/2011,4197.5
10/15/2011,4197.52
10/16/2011,4197.59
10/17/2011,4197.57
10/18/2011,4197.55
10/19/2011,4197.55
10/20/2011,4197.58
10/21/2011,4197.56
10/22/2011,4197.59
10/23/2011,4197.58
10/24/2011,4197.62
10/25/2011,4197.68
10/26/2011,4197.76
